"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"001G000400",387.903477580301,0.266284731725637,0.136298032421025,1.95369461316275,0.0507373437475896,0.242313214205753
"001G000500",706.376374491963,-0.094266305256314,0.334793819134879,-0.281565249621101,0.778276889287876,0.909976296829533
"001G000600",187.763132510681,-0.0149846569923809,0.435405307748552,-0.0344154210472662,0.972545886538835,0.990555537401758
"001G000700",779.416610780325,-0.0208494560669212,0.188602234863102,-0.110547237587375,0.911975389228557,0.967777644579282
"001G000800",271.611152231107,0.805745713256559,0.433063708510658,1.86057085232929,0.0628048041913102,0.272927927665764
"001G001000",776.030239380787,0.747159466243336,0.313059391121251,2.38663808668162,0.0170032205627876,0.132575877208967
"001G001100",1185.83453533688,1.175476949303,0.528271826774377,2.22513654850847,0.0260720728512145,0.168345376920216
"001G001200",304.563915242704,0.112551685505983,0.149799244894072,0.751350152569674,0.452441953616243,0.7271195612464
"001G001300",2661.28730207115,0.246891361794098,0.32188657075909,0.767013551425475,0.443073458450657,0.719870779955128
"001G001400",2541.37944652869,0.164799211892093,0.0801249019737936,2.056778951767,0.0397074936307455,0.211675600869613
"001G001500",1019.1346817444,-1.33529273063,0.389412489469571,-3.42899307736339,0.000605824979783041,0.018795056245301
"001G001600",601.084148110869,-0.0542955895777144,0.141555112228498,-0.383565020880848,0.701300869793214,0.875937103709961
"001G001700",187.071415849089,0.852778498064847,0.312388262211076,2.72986728767881,0.00633598263180327,0.0753831883175738
"001G001900",720.78798920219,0.0418198976767904,0.30713894973829,0.13615953858156,0.891695160744795,0.959965496099623
"001G002000",706.259484756201,0.388582586341082,0.242136427070825,1.6048084587761,0.108535963871068,0.362598835491751
"001G002100",691.370921128699,0.402110121627492,0.234107706513706,1.71762872575043,0.085864357289393,0.319687186331582
"001G002200",1881.77410246746,-0.663883119679349,0.604436449526985,-1.09835057134441,0.272051437168958,0.574265259212437
"001G002400",1059.83878954478,-0.00134444718441057,0.166702439486216,-0.00806495207001297,0.993565169017067,0.998437472078449
"001G002700",223.185227977248,0.243552638691519,0.166306722032467,1.464478619475,0.143063220697492,0.416149906451762
"001G002800",366.805023726315,-0.0826771192480484,0.248428675333985,-0.332800225806856,0.73928508777591,0.895300376062765
"001G003000",121.476278381103,0.323087737498098,0.37525095034838,0.86099112393492,0.389242931686107,0.677780569999936
"001G003100",702.705909637969,0.221201374474826,0.209622888786056,1.05523483506893,0.291317935966464,0.592222347267417
"001G003200",10205.9365677764,0.0439593901456182,0.119572886429029,0.367636773339161,0.713144091055188,0.88239950111826
"001G003500",4552.93461781795,-0.0992637664082386,0.114027711087841,-0.870523186524117,0.384014553672944,0.673495794921445
"001G003600",1399.93233093533,-0.17398987966329,0.128250896932644,-1.35663674738016,0.174896659544059,0.464196474442509
"001G004000",291.060210455639,0.827202673789988,0.600800108392504,1.37683509412681,0.168563237992455,0.454611130481207
"001G004033",405.94622880217,-0.0327689991670243,0.227849494082027,-0.143818617193099,0.885643701315816,0.957098999813382
"001G004100",409.898034472327,-0.104722500427536,0.192023549495621,-0.54536279900359,0.58550402077502,0.814279849013478
"001G004600",39.1412759888661,-1.61478005396346,0.867106551594433,-1.86226254546711,0.062566092134853,0.272577844119588
"001G004700",2102.63280342446,0.0221830180891624,0.141564439620295,0.156699084520533,0.8754820086143,0.952105510430412
"001G004800",1250.65790328731,-0.211092380685216,0.182106179010684,-1.15917198324628,0.246386089058435,0.546145310417887
"001G004900",862.406266810755,0.348654943204063,0.400323852428116,0.870932224221311,0.383791160662673,0.673418758846758
"001G005000",1639.97718177641,-0.857799642922224,0.248337253252381,-3.45417222622841,0.000551984746271934,0.0178778869103623
"001G005200",16224.3265562478,0.312393886623773,0.246569203154404,1.26696230764938,0.205168767708934,0.500496976898443
