"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"001G000400",485.317136927784,-0.464731173609967,0.198996530727237,-2.33537324450631,0.0195239308815304,0.0623102475645646
"001G000500",360.133009693632,0.281550920551225,0.528982391347436,0.532250080827931,0.594552801168085,0.727887847518036
"001G000600",187.430208711985,0.435393209779954,0.348758966136079,1.248407215458,0.211881967968928,0.359574059547835
"001G000700",586.345963710998,-0.114416310301942,0.094872767959281,-1.20599738748056,0.227818497764255,0.378984144871706
"001G000800",61.0023745933067,-0.0231088721142022,0.468354990139603,-0.0493405058144338,0.960647939839305,0.976990703518353
"001G001000",444.930918282769,-1.18682608866221,0.357561396605317,-3.31922321573281,0.000902682419303536,0.00585315698510567
"001G001100",1275.32025969859,-2.22983593476964,0.431885539371811,-5.16302522657507,2.42990378150197e-07,7.84356039761641e-06
"001G001200",406.87650395972,0.14649027402511,0.165375797131978,0.885802375955917,0.375724029299033,0.538416852652518
"001G001300",2564.74420940733,-0.1613017474242,0.344287809149424,-0.468508448854758,0.639421030465159,0.762310729206413
"001G001400",3275.95757223852,0.0606734885902305,0.123053669756215,0.493065251206506,0.621966482746835,0.748588636633201
"001G001500",3912.82629319691,2.07377445592057,0.336634159941692,6.16032091419293,7.25976732276049e-10,6.53966554669939e-08
"001G001600",634.940344670467,-1.45401554913222,0.234670613143544,-6.19598478759174,5.79217211345558e-10,5.53774295804244e-08
"001G001700",303.36954623266,0.65967154019359,0.374867096479925,1.75974777831406,0.0784505809413517,0.176538976315643
"001G001900",186.365778825588,0.250944236299727,0.297733502188459,0.842848501949519,0.399313178117868,0.561329295308393
"001G002000",1490.46827250978,-1.42448471882934,0.33566421807064,-4.24377887824062,2.1978693175059e-05,0.000300679317404348
"001G002100",302.025921602681,0.209184533346844,0.302238677338682,0.69211702217859,0.48886384264349,0.643116933644498
"001G002200",161.652682182671,0.0482163618677442,0.761147490764526,0.0633469366355183,0.949490240757707,0.970752977187044
"001G002400",1116.43545945194,-0.325232458918789,0.175446386586077,-1.85374270309764,0.0637759792081459,0.152156285973629
"001G002700",228.025413247204,-0.505382296359649,0.213514159712293,-2.36697321170944,0.0179342308587927,0.0584518865167411
"001G002800",248.44350973708,-0.314230814120504,0.177605609613829,-1.76926176376828,0.0768502011928722,0.174251932982645
"001G003000",152.826087977721,-0.265967827410281,0.199480675153269,-1.33330121930823,0.182432973724576,0.323881916441535
"001G003100",535.172704298772,0.164262816261031,0.220378579502238,0.745366526238833,0.456050174002298,0.612773821391162
"001G003200",9284.97878339528,0.087497444328693,0.181555423870633,0.481932417458589,0.629853956428232,0.754237287304254
"001G003500",5411.12387441327,-0.239360376070307,0.178113334211068,-1.34386556251123,0.178991863826739,0.319361127987413
"001G003600",1541.27711277358,0.124842677128492,0.135004921839765,0.924726857563503,0.355108005291589,0.517942870809615
"001G004000",115.88026434658,0.542901099472319,0.365176888533028,1.48667978867238,0.137099403259419,0.26341475778508
"001G004033",447.573617041861,0.408542617317298,0.127248281549075,3.21059437773026,0.00132460763455986,0.00784118848427483
"001G004100",485.939547561812,0.288753917399011,0.131151202014516,2.20168715927629,0.0276874143852819,0.0815961924697869
"001G004600",345.380826219562,1.35606950868339,0.320284246521428,4.23395631665159,2.29615565332722e-05,0.000312245110832909
"001G004700",1557.04778272737,-0.063578473121041,0.251888829512762,-0.252406878240783,0.800726584162869,0.87722482162349
"001G004800",2130.51642635637,0.449215052853553,0.331632200841037,1.35455800647319,0.175558420455823,0.315548896865952
"001G004900",279.448587201008,-0.395280000055802,0.751423341448008,-0.526041684164467,0.598859245079156,0.730880501481111
"001G005000",1295.03363508928,1.38592751355508,0.525148404910339,2.63911591579851,0.00831225537629396,0.0325636470045664
"001G005200",10655.0892761197,0.267869450002013,0.221681665169561,1.20835184902244,0.226911952638488,0.377919832202436
"001G005400",699.729739024646,0.208567528374043,0.159352986542872,1.30883978329412,0.190588627721476,0.334173399461238
"001G005500",1678.05014571477,0.42949005445399,0.371666738498111,1.15557839851244,0.247853647948175,0.401470870972286
"001G005600",515.422850915725,-0.118726205434555,0.204323643580684,-0.581069343488251,0.561193719160656,0.703365201817569
"001G005700",320.679652998858,0.202668491837382,0.127347388538579,1.59146170300921,0.111505707577512,0.22744829147748
"001G005900",385.642973797856,-0.216922062815536,0.325711208071889,-0.665995082268273,0.505414243721951,0.657570176503831
"001G006000",1411.356830188,0.407926640183312,0.108303266397652,3.76652204270134,0.000165537474899034,0.00150861754902138
"001G006800",300.192831760348,-1.51105137187442,0.318335903229289,-4.74671991611971,2.06741920999111e-06,4.38349128823148e-05
"001G006900",783.566845827734,0.304805993965248,0.142669014093749,2.13645545882134,0.0326423077874474,0.0924232784446911
"001G007000",829.565153891307,0.770818534149369,0.136942137037638,5.62879001908313,1.81478161663695e-08,9.39586601783066e-07
"001G007100",1500.62779035957,0.248056775139322,0.241241604435822,1.02825039536376,0.303832058221579,0.464162218931977
"001G007200",642.333478780942,-0.110784173387652,0.162641186462104,-0.681156943069064,0.495772189214584,0.649214606568193
"001G007300",2582.96367895866,0.0470676562148111,0.334319728099004,0.140786355870906,0.888038722139065,0.933126252162038
"001G007400",220.278376784415,0.133767274678981,0.181890679732142,0.735426767748467,0.462079624711588,0.618487406296091
"001G007500",599.525855043309,-0.627934424036736,0.268525609382397,-2.33845265440779,0.0193637790022415,0.0619132400432768
"001G007600",433.537670300602,-0.223185018130985,0.2133755367381,-1.04597284929118,0.295573567932514,0.456332324416515
