"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"003G240500",1538.01791422771,-0.0181986908511518,0.198456985477503,-0.0917009336172487,0.926935655599764,0.973241818938228
"003G240600",1632.11402893446,-0.257297744688728,0.140988856421679,-1.82495093030037,0.0680084345410976,0.297685036408953
"003G240700",1328.32886412882,-0.127681296096783,0.106119052514525,-1.20318918301034,0.228903119835274,0.523685729184338
"003G240800",572.462184759289,0.319231178833599,0.243249278657353,1.31236228364432,0.189397926318042,0.480384260737926
"003G240900",1918.75593908628,-0.267383836079512,0.24763809534625,-1.07973628090482,0.280259632860082,0.577731769975237
"003G241100",295.298183918251,-0.507222912306072,0.247264072210999,-2.05134093186511,0.0402337569932353,0.230537355192291
"003G241200",325.602632587574,-0.194744376549851,0.294396192451074,-0.661504399661064,0.508288894034687,0.752280559073695
"003G241300",2083.03693107863,-0.321472839406707,0.368972343312292,-0.871265408460758,0.383609253278221,0.668322943242644
"003G241400",458.171647707251,-0.174244829683187,0.260098795204006,-0.669917865426942,0.502910150308814,0.747858558284109
"003G241500",614.195224724866,-0.217324152451464,0.31374342853601,-0.692681129499802,0.488509684013678,0.738981198346572
"003G241600",2590.10255463533,-0.176930103795789,0.0952275678302833,-1.85797146590069,0.0631730664797639,0.28700622443286
"003G241700",316.025827222273,-0.918506635363294,0.351119015913328,-2.6159410163932,0.00889819273548986,0.114050768757326
"003G241900",347.786640687433,0.484154613529715,0.236731819969334,2.04516069530675,0.0408390180493732,0.232126593832459
"003G242000",218.617907653072,0.142308251685945,0.164796920826135,0.863537079288534,0.387842241855095,0.671214032075925
"003G242100",1517.41220579245,-0.0766312602797324,0.257541979626364,-0.297548618640376,0.766047695438886,0.900601520268447
"003G242300",467.354171629084,-0.136840763049644,0.143207362489863,-0.955542792426824,0.339303275829365,0.628826728973438
"003G242350",4415.63216817865,-0.350657631546839,0.155797184854823,-2.25073149988938,0.0244025484028382,0.179775444099244
"003G243000",1646.55428386003,0.162730769472012,0.346040251380019,0.470265435373592,0.638165388920794,0.835006522318295
"003G243200",10.6586720512856,0.770505548476226,0.824632974017641,0.934361798221935,0.350117296532167,0.639664540633634
"003G243300",1364.23118788671,0.195119669754496,0.641399865579589,0.304209090499544,0.760968599629441,0.898454361247763
"003G243700",33.4400602134753,-1.76871576567539,0.79136442774913,-2.23502055899345,0.0254159990591208,0.18410941181655
"003G243800",1131.79104575291,0.210609072770011,0.220991991989054,0.953016762618451,0.340581577658608,0.63013774664474
"003G244000",1302.29934671152,-0.0870705734810635,0.233615086356922,-0.372709549023025,0.709364628654804,0.871849498139738
"003G244225",2216.87298261601,0.395115366940589,0.247998640702044,1.59321585724051,0.111111775087631,0.372922077671145
"003G244275",2017.29634502282,0.0221139226858125,0.327337470190101,0.0675569548239308,0.946138322147429,0.981166482163008
"003G244700",167.886534038329,-0.0491942418806691,0.391317895117244,-0.125714265804098,0.899958108982929,0.961181428425465
"003G244900",511.151532852011,0.242932190282012,0.147151175096902,1.6509021427932,0.0987585582234681,0.352874576885216
"003G245000",86.5037113589894,-0.569719706784571,0.431354352644878,-1.32076957909732,0.186578205959131,0.477529824093263
"003G245700",226.598761901296,0.0171481233066918,0.385825571615392,0.0444452741556121,0.96454947372556,0.987665214062004
"003G245800",3260.89125753608,0.123296849577764,0.117971248969647,1.04514320781234,0.295956786887078,0.59182367655053
"003G245900",135.034736492931,0.982226466391622,0.659361759601311,1.4896624684233,0.136313007745386,0.413487680191713
"003G245950",60.974859525323,-0.186757923224151,0.485293399022415,-0.384835078326555,0.700359608137489,0.867180834562987
"003G246000",380.765313484894,-0.0223903130204602,0.332706117900091,-0.0672975692836038,0.946344811934582,0.981184614943691
"003G246100",311.450996172016,0.153408559781764,0.184565865043593,0.831185982009896,0.40586857259356,0.683794585630907
"003G246400",875.380791161345,-0.0419889911160058,0.157227294133371,-0.267059172820134,0.789423601617666,0.911288784734101
"003G246500",516.600952949596,0.36269562173058,0.15941681958466,2.27514024351719,0.0228975181881886,0.174123998175219
