"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"001G000400",485.317136927784,-0.345384587169116,0.199081470909878,-1.73489067360501,0.0827601714018914,0.22678644472078
"001G000500",360.133009693632,0.134039829775739,0.528924501511222,0.253419588982484,0.799943991783019,0.900567075474741
"001G000600",187.430208711985,0.0795698383161704,0.348338149857456,0.228426999307228,0.819314301816309,0.912600534594051
"001G000700",586.345963710998,0.0188095128033748,0.0950484566813926,0.197893931791289,0.843128052020334,0.924847438775595
"001G000800",61.0023745933067,-0.307961024532276,0.467660063794249,-0.65851469555409,0.51020745720544,0.714731544343364
"001G001000",444.930918282769,-0.233658574344222,0.357965418325416,-0.65274063466044,0.513923501218419,0.716779557592405
"001G001100",1275.32025969859,-1.0133788836795,0.432024175436921,-2.3456531863168,0.0189937717617152,0.0834740381090158
"001G001200",406.87650395972,-0.0573630713770722,0.165156077685159,-0.34732643315994,0.728346094617763,0.858032552874789
"001G001300",2564.74420940733,0.0693732848719697,0.344306975281067,0.201486725081124,0.840318008439423,0.92306080090702
"001G001400",3275.95757223852,0.210913482492932,0.123082368187188,1.7135962331515,0.0866029058450641,0.233700378301208
"001G001500",3912.82629319691,1.61485167964098,0.336586867736164,4.79772633585573,1.60476826929703e-06,6.92762014092101e-05
"001G001600",634.940344670467,-1.33872543879757,0.234716655072104,-5.70358093415363,1.17316295158362e-08,1.45099773313326e-06
"001G001700",303.36954623266,0.831017468414124,0.375004341753024,2.21602092532952,0.026690069075091,0.105199928980028
"001G001900",186.365778825588,0.163568440953867,0.297617592352445,0.549592648945852,0.582598801951505,0.765468318827439
"001G002000",1490.46827250978,-0.83133376860965,0.335737050453796,-2.47614544622342,0.0132809462086182,0.0650645286749784
"001G002100",302.025921602681,-0.0399183776554772,0.302038238880608,-0.132163324099027,0.894855109727486,0.950975137539209
"001G002200",161.652682182671,0.236053165987797,0.761264830929225,0.310080219651895,0.756499953862899,0.875031194314512
"001G002400",1116.43545945194,-0.0438380835159746,0.175548410822929,-0.249720765402957,0.802803298400409,0.902346838742338
"001G002700",228.025413247204,0.109128016412631,0.214415922006721,0.508954817306945,0.610783894871627,0.783928201093678
"001G002800",248.44350973708,-0.440344506427147,0.177418080856195,-2.48195958552874,0.0130662093751484,0.0643564497162807
"001G003000",152.826087977721,-0.447626029165572,0.199084938226721,-2.24841734966313,0.024549589898941,0.0991858069015701
"001G003100",535.172704298772,-0.056238846976941,0.220242591051017,-0.25534955209419,0.798453131034153,0.899782601347621
"001G003200",9284.97878339528,-0.000644266983626155,0.181551735022228,-0.00354866883286616,0.997168577869562,0.998193417106838
"001G003500",5411.12387441327,-0.0554073386718946,0.178127062397134,-0.311055141909678,0.755758702194122,0.874631183546314
"001G003600",1541.27711277358,-0.047992236091856,0.13494505228758,-0.355642798889582,0.722108087544796,0.854690768133373
"001G004000",115.88026434658,0.431048482737772,0.364965201409774,1.18106734853826,0.237575969689812,0.453390143478573
"001G004033",447.573617041861,0.40352360232769,0.127245310430677,3.17122572896333,0.00151797137150535,0.0136110850710813
"001G004100",485.939547561812,0.121610133795202,0.130954062241881,0.92864728068214,0.353071910447259,0.576640893905361
"001G004600",345.380826219562,0.811266908056392,0.319787887350521,2.5368906708063,0.0111841875948346,0.0578666598532212
"001G004700",1557.04778272737,0.272140976272801,0.251953775174701,1.08012263790889,0.280087572275147,0.501374924279233
"001G004800",2130.51642635637,0.0519261360918648,0.331588694145581,0.156598029452316,0.875561655653248,0.942512457118202
"001G004900",279.448587201008,-1.0157842603436,0.751232308922192,-1.35215731309662,0.176324996000117,0.375851284046756
"001G005000",1295.03363508928,0.440613918408024,0.5250119209784,0.839245550057047,0.401331531292242,0.623932726585963
"001G005200",10655.0892761197,0.268309781588693,0.221681797878946,1.2103374483421,0.226149433539897,0.440954325461079
"001G005400",699.729739024646,0.089018256488109,0.159274336962044,0.558898929896802,0.576230699779662,0.761347018307036
"001G005500",1678.05014571477,1.07066128082334,0.371761077535437,2.879971426598,0.00397711213387554,0.0277064441190507
"001G005600",515.422850915725,0.228651901921259,0.204570749971669,1.11771551872848,0.263688512664771,0.483222222644377
"001G005700",320.679652998858,0.277532875928839,0.127493517760571,2.17683911153849,0.0294925737296174,0.112599548015679
"001G005900",385.642973797856,-0.451835771777009,0.325585962252859,-1.38776183300587,0.165209580462299,0.36013793564477
"001G006000",1411.356830188,0.201849381717743,0.108198906349809,1.86553994423161,0.0621057586672017,0.18782381973019
"001G006800",300.192831760348,-0.77822657186754,0.318810885831154,-2.44102885583304,0.014645484484455,0.0695627035067803
"001G006900",783.566845827734,0.0191162306308491,0.142476980157516,0.134170661181302,0.893267625101231,0.950528175886341
"001G007000",829.565153891307,0.761336386586855,0.136937213550083,5.55974790817843,2.70164592526738e-08,2.82566779190381e-06
"001G007100",1500.62779035957,0.449056839284182,0.241286562200141,1.86109344502866,0.0627309817391055,0.18899532784423
"001G007200",642.333478780942,0.0608593615812601,0.162762428319677,0.373915296113228,0.70846733591916,0.84572969080168
"001G007300",2582.96367895866,-0.318557176794062,0.334289889802881,-0.95293691646464,0.340622034182962,0.564707849011413
"001G007400",220.278376784415,0.138632741721786,0.181905343422889,0.762114730184128,0.445991532079507,0.663516184814037
"001G007500",599.525855043309,-0.642619900381931,0.268521159042535,-2.39318161247821,0.0167029710253017,0.0762446105618928
"001G007600",433.537670300602,0.108535590132062,0.213637157833977,0.508037043894806,0.611427364673522,0.78414852776794
"001G007700",5112.94641768389,0.0184045088676105,0.149528280854397,0.123083799014127,0.902040740238587,0.954014448312056
"001G007900",1169.11807998492,-0.18420465417011,0.0977104599857542,-1.88520915976618,0.0594016046500937,0.182263163391821
"001G008000",2304.48076120976,0.102662400271405,0.310710440464821,0.330411814027951,0.7410888160334,0.865901637049927
"001G008200",591.541188365337,-1.11442789150296,0.247699725152686,-4.49910830872344,6.82390863725094e-06,0.000222476552725771
"001G008400",712.730730961957,0.378304986818335,0.312955195208117,1.20881516782861,0.226733863004297,0.44170991807409
"001G008500",566.06530954728,0.127132664144497,0.196162788213693,0.648097762588912,0.516921721034376,0.719270929063643
"001G008600",1286.06814633611,-0.0457897532300154,0.129588731929037,-0.353346718872825,0.723828524868734,0.85572323862497
"001G009000",1905.57647690239,-0.0615757263916404,0.292050274111968,-0.210839474740685,0.833012534462898,0.919382042664764
"001G009100",2498.67898299684,0.203043122539291,0.142037760119996,1.42950101696729,0.152860282845754,0.341971669231731
"001G009300",1251.29886487497,0.0648505632372337,0.159956643294605,0.405425882298574,0.685164489128385,0.829670132870179
"001G009400",491.910931324792,0.0261956049128088,0.184563553059597,0.141932708156903,0.887133158468727,0.94770243635705
"001G009500",478.524056965952,-0.366758205290635,0.175110912516173,-2.09443375070507,0.036221358852344,0.129140621449309
"001G009700",311.518407979285,-0.266200417260835,0.240907912115497,-1.10498827092575,0.269164671476825,0.489401731454303
"001G009900",8228.96447047868,-0.13679316664669,0.207073526263886,-0.660601908485236,0.508867644786643,0.713480077000281
"001G010100",8156.90551594536,-1.22480183173326,0.381294138828495,-3.21222307664209,0.00131712059526501,0.0122397181613655
"001G010200",284.056066840241,-0.394549136629012,0.287109361541379,-1.37421202328907,0.169375869176697,0.365639776319386
"001G010300",215.661443232533,-0.0823679269844498,0.196351739910461,-0.41949170922555,0.674856812611834,0.825225163558164
"001G010500",339.594580040659,-0.765142613136667,0.200687450412952,-3.81260817037759,0.000137508016360623,0.00226764542535868
"001G010700",197.815884174185,-1.36995695981824,0.330669913315608,-4.14297432167855,3.42830344074151e-05,0.000792680724339995
"001G010800",1043.14034901148,-1.04766281873476,0.186119001971917,-5.62899439409651,1.81263288649466e-08,2.01771935022377e-06
"001G010900",9650.32558892969,1.36145091513504,0.255778473659219,5.32277363164244,1.02196889255505e-07,7.96318161078895e-06
"001G011000",1213.97109462053,0.597718933722498,0.34896552570839,1.71283089499785,0.0867436545553173,0.23387770114015
"001G011100",747.620227030459,-0.255426778409907,0.55081146937726,-0.463728140408349,0.64284253317272,0.806087708156073
"001G011200",370.232386530759,-0.743608341991895,0.143708789684168,-5.17441099898022,2.28631058562102e-07,1.47841760026216e-05
"001G011400",477.010974386143,0.554261229378021,0.205837515770369,2.69271239163395,0.00708733778376294,0.0417243420309187
"001G011500",80.0806326150823,1.07612147442676,0.541807091034069,1.98617089409613,0.0470143515177181,0.155095608393759
"001G011600",165.41527204196,-0.24940708533054,0.220885519047367,-1.12912374883687,0.258845634210194,0.477490931947209
"001G011700",751.529623561338,-0.301414151309268,0.296326128381815,-1.01717034861299,0.309072399001348,0.532139896654179
"001G011800",294.50051234151,-0.504364366000651,0.488952172354584,-1.03152086137965,0.302296630546549,0.525252613495086
"001G012000",1042.13960698819,-0.509591895922085,0.32657565054846,-1.56040995422121,0.118663034000119,0.289306120440842
